Province_State,Country_Region,Date,Latitude,Longitude,Confirmed,Deaths,Recovered,Active,Active_Diff
Texas,US,1/20/2025,30.33364686,-94.38931817,12014,248,,0.0,0.0
Texas,US,1/20/2025,29.85864939,-95.39339521,998163,10817,,0.0,0.0
Texas,US,1/20/2025,32.54935988,-94.36934071,13231,224,,0.0,0.0
Texas,US,1/20/2025,35.84008013,-102.6029022,1354,3,,0.0,0.0
Texas,US,1/20/2025,33.17823584,-99.73037358,893,39,,0.0,0.0
Texas,US,1/20/2025,30.05669873,-98.02944344,59830,496,,0.0,0.0
Texas,US,1/20/2025,35.83764858,-100.2703577,1230,7,,0.0,0.0
Texas,US,1/20/2025,32.21128872,-95.85846587,15356,421,,0.0,0.0
Texas,US,1/20/2025,26.39418217,-98.18299696,199310,3874,,0.0,0.0
Texas,US,1/20/2025,31.99045053,-97.13423143,8855,191,,0.0,0.0
Texas,US,1/20/2025,33.60771256,-102.3431676,7637,161,,0.0,0.0
Texas,US,1/20/2025,32.42990927,-97.83242024,13327,272,,0.0,0.0
Texas,US,1/20/2025,33.14875072,-95.56351139,7201,177,,0.0,0.0
Texas,US,1/20/2025,31.31925973,-95.42226208,4107,107,,0.0,0.0
Texas,US,1/20/2025,32.30621324,-101.4356444,6697,182,,0.0,0.0
Texas,US,1/20/2025,31.45628381,-105.388178,982,18,,0.0,0.0
Texas,US,1/20/2025,33.12351514,-96.08551032,15723,359,,0.0,0.0
Texas,US,1/20/2025,35.84006574,-101.3546643,6702,135,,0.0,0.0
Texas,US,1/20/2025,31.30375559,-100.982439,439,3,,0.0,0.0
Texas,US,1/20/2025,33.23377248,-98.17283469,1500,28,,0.0,0.0
Texas,US,1/20/2025,28.95472367,-96.57749563,3235,59,,0.0,0.0
Texas,US,1/20/2025,30.74685667,-94.02667579,6065,185,,0.0,0.0
Texas,US,1/20/2025,30.71490589,-104.1399973,221,9,,0.0,0.0
Texas,US,1/20/2025,29.8832777,-94.16434171,45891,824,,0.0,0.0
Texas,US,1/20/2025,27.04453923,-98.6968187,2604,22,,0.0,0.0
Texas,US,1/20/2025,27.73103938,-98.0904705,11148,205,,0.0,0.0
Texas,US,1/20/2025,32.37877812,-97.36615819,42523,725,,0.0,0.0
Texas,US,1/20/2025,32.73997145,-99.87861576,4528,92,,0.0,0.0
Texas,US,1/20/2025,28.90705334,-97.85960149,5574,68,,0.0,0.0
Texas,US,1/20/2025,32.599141700000004,-96.28734728,35096,532,,0.0,0.0
Texas,US,1/20/2025,29.94414155,-98.7113588,8130,118,,0.0,0.0
Texas,US,1/20/2025,26.92601662,-97.66413984,82,2,,0.0,0.0
Texas,US,1/20/2025,33.18104136,-100.7780939,202,4,,0.0,0.0
Texas,US,1/20/2025,30.06040006,-99.34930144,9545,181,,0.0,0.0
Texas,US,1/20/2025,30.48678918,-99.74856473,682,15,,0.0,0.0
Texas,US,1/20/2025,33.61643847,-100.2558057,41,0,,0.0,0.0
Texas,US,1/20/2025,29.34967888,-100.4186638,736,10,,0.0,0.0
Texas,US,1/20/2025,27.42435506,-97.69894948,7164,145,,0.0,0.0
Texas,US,1/20/2025,33.60519951,-99.7422906,491,24,,0.0,0.0
Texas,US,1/20/2025,28.34453111,-99.09908775,2333,47,,0.0,0.0
Texas,US,1/20/2025,33.66981763,-95.57404777,9575,253,,0.0,0.0
Texas,US,1/20/2025,34.06859623,-102.3516289,4312,122,,0.0,0.0
Texas,US,1/20/2025,31.19531316,-98.24206613,5510,90,,0.0,0.0
Texas,US,1/20/2025,29.38508402,-96.93186692,4181,117,,0.0,0.0
Texas,US,1/20/2025,30.31120597,-96.97045773,4230,60,,0.0,0.0
Texas,US,1/20/2025,31.29872538,-95.9936328,3701,93,,0.0,0.0
Texas,US,1/20/2025,30.15152688,-94.81205615,17699,400,,0.0,0.0
Texas,US,1/20/2025,31.5454767,-96.58095444,5072,124,,0.0,0.0
Texas,US,1/20/2025,36.27783108,-100.2733151,718,16,,0.0,0.0
Texas,US,1/20/2025,28.35101362,-98.1246786,2138,41,,0.0,0.0
Texas,US,1/20/2025,30.70645047,-98.68475262,3866,97,,0.0,0.0
Texas,US,1/20/2025,31.84947612,-103.5818571,168,1,,0.0,0.0
Texas,US,1/20/2025,33.61008596,-101.8204789,93287,1311,,0.0,0.0
Texas,US,1/20/2025,33.17657705,-101.8162849,1460,38,,0.0,0.0
Texas,US,1/20/2025,30.96694679,-95.93003775,3702,53,,0.0,0.0
Texas,US,1/20/2025,32.79868409,-94.3566123,1675,59,,0.0,0.0
Texas,US,1/20/2025,32.30600051,-101.9513518,1177,26,,0.0,0.0
Texas,US,1/20/2025,30.71780434,-99.22629416,780,12,,0.0,0.0
Texas,US,1/20/2025,28.81955746,-96.01230294,8266,174,,0.0,0.0
Texas,US,1/20/2025,28.7429195,-100.3157686,20751,459,,0.0,0.0
Texas,US,1/20/2025,31.1925468,-99.34682807,1285,46,,0.0,0.0
Texas,US,1/20/2025,31.55255453,-97.20217694,57076,895,,0.0,0.0
Texas,US,1/20/2025,28.35251708,-98.56769164,168,9,,0.0,0.0
Texas,US,1/20/2025,29.3557301,-99.11030298,10153,196,,0.0,0.0
Texas,US,1/20/2025,30.88990665,-99.8204794,511,12,,0.0,0.0
Texas,US,1/20/2025,31.86904128,-102.0315682,39081,494,,0.0,0.0
Texas,US,1/20/2025,30.78581830000001,-96.97718698,4913,101,,0.0,0.0
Texas,US,1/20/2025,31.49557106,-98.59272068,1470,35,,0.0,0.0
Texas,US,1/20/2025,32.30623474,-100.9212058,1861,47,,0.0,0.0
Texas,US,1/20/2025,33.67521893,-97.72500958,4644,124,,0.0,0.0
Texas,US,1/20/2025,30.30079133,-95.50572772,137515,1278,,0.0,0.0
Texas,US,1/20/2025,35.83769242,-101.8930281,5572,110,,0.0,0.0
Texas,US,1/20/2025,33.11304005,-94.73255695,2509,71,,0.0,0.0
Texas,US,1/20/2025,34.07408766,-100.779722,282,13,,0.0,0.0
Texas,US,1/20/2025,31.62017125,-94.61803994,12191,256,,0.0,0.0
Texas,US,1/20/2025,32.04620681,-96.47428766,12417,219,,0.0,0.0
Texas,US,1/20/2025,30.78548982,-93.74408813,1362,60,,0.0,0.0
Texas,US,1/20/2025,32.30365282,-100.4060208,3054,99,,0.0,0.0
Texas,US,1/20/2025,27.736286,-97.5433285,99083,1480,,0.0,0.0
Texas,US,1/20/2025,36.27829105,-100.8158184,2416,48,,0.0,0.0
Texas,US,1/20/2025,35.40425596,-102.6027606,559,6,,0.0,0.0
Texas,US,1/20/2025,30.11879481,-93.89412775,14917,351,,0.0,0.0
Texas,US,1/20/2025,32.75310985,-98.31319001,7015,152,,0.0,0.0
Texas,US,1/20/2025,32.163959600000005,-94.30552481,4572,129,,0.0,0.0
Texas,US,1/20/2025,32.77757172,-97.80500621,34133,444,,0.0,0.0
Texas,US,1/20/2025,34.52993409,-102.7844668,2342,52,,0.0,0.0
Texas,US,1/20/2025,30.78097267,-102.7241261,2719,71,,0.0,0.0
Texas,US,1/20/2025,30.79472531,-94.8276624,7800,247,,0.0,0.0
Texas,US,1/20/2025,35.40133773,-101.893964,35671,698,,0.0,0.0
Texas,US,1/20/2025,29.99954402,-104.2408079,965,36,,0.0,0.0
Texas,US,1/20/2025,32.87109387,-95.79232691,1831,58,,0.0,0.0
Texas,US,1/20/2025,34.96585996,-101.8971322,27233,487,,0.0,0.0
Texas,US,1/20/2025,31.36607041,-101.5232659,856,14,,0.0,0.0
Texas,US,1/20/2025,29.83321503,-99.82018052,807,24,,0.0,0.0
Texas,US,1/20/2025,33.61886692,-95.04841765,2287,64,,0.0,0.0
Texas,US,1/20/2025,31.32323325,-103.6903896,4592,73,,0.0,0.0
Texas,US,1/20/2025,28.3238976,-97.15766311,1758,33,,0.0,0.0
Texas,US,1/20/2025,35.83809685,-100.813175,173,2,,0.0,0.0
Texas,US,1/20/2025,31.02539637,-96.51272246,4526,76,,0.0,0.0
Texas,US,1/20/2025,32.89779518,-96.40771592,26379,263,,0.0,0.0
Texas,US,1/20/2025,31.8314342,-99.97616148,2282,66,,0.0,0.0
Texas,US,1/20/2025,32.10773545,-94.76176432,10740,230,,0.0,0.0
Texas,US,1/20/2025,31.34318809,-93.85440451,1234,88,,0.0,0.0
Texas,US,1/20/2025,31.39457611,-94.17000399,1055,43,,0.0,0.0
Texas,US,1/20/2025,30.57933681,-95.16260304,5435,100,,0.0,0.0
Texas,US,1/20/2025,28.00880118,-97.51763891,11021,338,,0.0,0.0
Texas,US,1/20/2025,31.1577796,-98.81758731,1237,35,,0.0,0.0
Texas,US,1/20/2025,30.89740592,-100.5384842,520,9,,0.0,0.0
Texas,US,1/20/2025,32.74613808,-100.9162664,4961,102,,0.0,0.0
Texas,US,1/20/2025,32.73587756,-99.35401337,673,12,,0.0,0.0
Texas,US,1/20/2025,31.79211404,-94.14550696,4381,130,,0.0,0.0
Texas,US,1/20/2025,36.27751473,-101.8933156,497,16,,0.0,0.0
Texas,US,1/20/2025,32.37474036,-95.2717568,45318,958,,0.0,0.0
Texas,US,1/20/2025,32.22236802,-97.77403489,2105,35,,0.0,0.0
Texas,US,1/20/2025,26.56150059,-98.73892358,19752,363,,0.0,0.0
Texas,US,1/20/2025,32.73553157,-98.83631615,1827,45,,0.0,0.0
Texas,US,1/20/2025,31.82781912,-101.0500746,245,6,,0.0,0.0
Texas,US,1/20/2025,33.17906744,-100.2538401,352,7,,0.0,0.0
Texas,US,1/20/2025,30.49856623,-100.5382014,839,12,,0.0,0.0
Texas,US,1/20/2025,34.53028891,-101.7349174,1945,34,,0.0,0.0
Texas,US,1/20/2025,32.77143818,-97.29101614,561626,5806,,0.0,0.0
Texas,US,1/20/2025,32.30163422,-99.89007449,30355,713,,0.0,0.0
Texas,US,1/20/2025,30.22429013,-102.0766732,121,3,,0.0,0.0
Texas,US,1/20/2025,33.17402785,-102.3354521,2480,84,,0.0,0.0
Texas,US,1/20/2025,33.17751417,-99.21226795,268,8,,0.0,0.0
Texas,US,1/20/2025,33.21339719,-94.96797273,8549,127,,0.0,0.0
Texas,US,1/20/2025,31.40464436,-100.462443,40896,459,,0.0,0.0
Texas,US,1/20/2025,30.33432034,-97.7853562,220097,1702,,0.0,0.0
Texas,US,1/20/2025,31.0879489,-95.1367187,2484,72,,0.0,0.0
Texas,US,1/20/2025,30.77031716,-94.37690895,3376,85,,0.0,0.0
Texas,US,1/20/2025,,,74580,23,,0.0,0.0
Texas,US,1/20/2025,32.73706798,-94.93999853,7724,181,,0.0,0.0
Texas,US,1/20/2025,31.36868194,-102.0423217,827,18,,0.0,0.0
Texas,US,1/20/2025,29.35739637,-99.76229172,10555,141,,0.0,0.0
Texas,US,1/20/2025,29.89149232,-101.1525205,14290,295,,0.0,0.0
Texas,US,1/20/2025,32.56483801,-95.83766469,10354,277,,0.0,0.0
Texas,US,1/20/2025,28.79780988,-96.96813006,18484,409,,0.0,0.0
Texas,US,1/20/2025,30.73872995,-95.57440968,18359,210,,0.0,0.0
Texas,US,1/20/2025,30.01058447,-95.99011759,9440,105,,0.0,0.0
Texas,US,1/20/2025,31.50999644,-103.0927909,2810,43,,0.0,0.0
Texas,US,1/20/2025,30.21498498,-96.40946246,9114,146,,0.0,0.0
Texas,US,1/20/2025,27.7610369,-99.33237355,92800,1024,,0.0,0.0
Texas,US,1/20/2025,29.27765923,-96.22319248,9033,208,,0.0,0.0
Texas,US,1/20/2025,35.40114335,-100.2699514,1165,23,,0.0,0.0
Texas,US,1/20/2025,33.98842886,-98.7041034,29705,665,,0.0,0.0
Texas,US,1/20/2025,34.07945812,-99.24178437,3443,86,,0.0,0.0
Texas,US,1/20/2025,26.47411727,-97.61535848,6929,126,,0.0,0.0
Texas,US,1/20/2025,30.64655664,-97.6004854,132047,871,,0.0,0.0
Texas,US,1/20/2025,29.1732598,-98.08693082,10851,157,,0.0,0.0
Texas,US,1/20/2025,31.85008651,-103.0485163,1837,34,,0.0,0.0
Texas,US,1/20/2025,33.21570665,-97.65460265,16856,264,,0.0,0.0
Texas,US,1/20/2025,32.78722382,-95.38236368,7987,281,,0.0,0.0
Texas,US,1/20/2025,33.17320212,-102.8276433,1095,41,,0.0,0.0
Texas,US,1/20/2025,33.17659707,-98.68790885,3891,89,,0.0,0.0
Texas,US,1/20/2025,27.00156391,-99.16987152,3665,52,,0.0,0.0
Texas,US,1/20/2025,28.86617238,-99.76050829,4035,68,,0.0,0.0
Utah,US,1/20/2025,41.52106798,-113.0832816,51439,236,,0.0,0.0
Utah,US,1/20/2025,39.37231946,-111.5758676,20661,163,,0.0,0.0
Utah,US,1/20/2025,40.99001837,-112.1139997,100039,390,,0.0,0.0
Utah,US,1/20/2025,40.66616532,-111.9216011,340769,1592,,0.0,0.0
Utah,US,1/20/2025,37.62762978,-109.80337140000002,3968,47,,0.0,0.0
Utah,US,1/20/2025,38.99617072,-110.7013958,10017,75,,0.0,0.0
Utah,US,1/20/2025,37.85447192,-111.4418764,63337,614,,0.0,0.0
Utah,US,1/20/2025,40.86688146,-110.9535882,13431,23,,0.0,0.0
Utah,US,1/20/2025,40.44862644,-113.1295715,21310,95,,0.0,0.0
Utah,US,1/20/2025,40.12491499,-109.5174415,12696,99,,0.0,0.0
Utah,US,1/20/2025,,,3548,7,,0.0,0.0
Utah,US,1/20/2025,40.1166722,-111.6657662,201323,768,,0.0,0.0
Utah,US,1/20/2025,40.33110236,-111.1691419,10672,34,,0.0,0.0
Utah,US,1/20/2025,41.27116049,-111.9145117,73575,429,,0.0,0.0
Vermont,US,1/20/2025,44.03217337,-73.14130877,5381,15,,0.0,0.0
Vermont,US,1/20/2025,43.03519828,-73.09048868,9388,65,,0.0,0.0
Vermont,US,1/20/2025,44.46548598,-72.10314651,5550,24,,0.0,0.0
Vermont,US,1/20/2025,44.46322849,-73.08359212,30436,160,,0.0,0.0
Vermont,US,1/20/2025,44.72736416,-71.73579864,1254,3,,0.0,0.0
Vermont,US,1/20/2025,44.85627605,-72.91249563,9377,66,,0.0,0.0
Vermont,US,1/20/2025,44.7975824,-73.29679772,1011,5,,0.0,0.0
Vermont,US,1/20/2025,44.60353043,-72.64356694,3799,17,,0.0,0.0
Vermont,US,1/20/2025,44.00470222,-72.37640104,4869,14,,0.0,0.0
Vermont,US,1/20/2025,44.82964024,-72.24562697,6149,37,,0.0,0.0
Vermont,US,1/20/2025,43.57723578,-73.03741676,12320,71,,0.0,0.0
Vermont,US,1/20/2025,,,1001,2,,0.0,0.0
Vermont,US,1/20/2025,44.27343241,-72.61604978,9496,47,,0.0,0.0
Vermont,US,1/20/2025,42.986982,-72.71268875,6583,35,,0.0,0.0
Vermont,US,1/20/2025,43.58010937,-72.58595157,8618,50,,0.0,0.0
Virgin Islands,US,1/20/2025,18.3358,-64.8963,15584,110,,0.0,0.0
Virginia,US,1/20/2025,37.76707161,-75.63234615,6929,105,,0.0,0.0
Virginia,US,1/20/2025,38.02080697,-78.55481085,15866,151,,0.0,0.0
Virginia,US,1/20/2025,38.814003,-77.08183073,29946,185,,0.0,0.0
Virginia,US,1/20/2025,37.78636074,-80.00222498,3484,93,,0.0,0.0
Virginia,US,1/20/2025,37.34081025,-77.98584649,2601,60,,0.0,0.0
Virginia,US,1/20/2025,37.60308293,-79.14548696,7170,84,,0.0,0.0
Virginia,US,1/20/2025,37.37569884,-78.81340003,3738,51,,0.0,0.0
Virginia,US,1/20/2025,38.8767675,-77.10139853,40830,321,,0.0,0.0
Virginia,US,1/20/2025,38.16404586,-79.12461614,18909,207,,0.0,0.0
Virginia,US,1/20/2025,38.05852573,-79.73912095,889,20,,0.0,0.0
Virginia,US,1/20/2025,37.3080028,-79.5281964,16864,224,,0.0,0.0
Virginia,US,1/20/2025,37.13128068,-81.13599391,1754,21,,0.0,0.0
Virginia,US,1/20/2025,37.55531756,-79.80982182,7423,95,,0.0,0.0
Virginia,US,1/20/2025,36.6163024,-82.16359122,4373,77,,0.0,0.0
Virginia,US,1/20/2025,36.76366949,-77.8593436,3179,45,,0.0,0.0
Virginia,US,1/20/2025,37.26818323,-82.03749726,4864,108,,0.0,0.0
Virginia,US,1/20/2025,37.57242268,-78.52518834,3821,56,,0.0,0.0
Virginia,US,1/20/2025,37.73484642,-79.35296097,2002,42,,0.0,0.0
Virginia,US,1/20/2025,37.20553386,-79.09678609,11673,196,,0.0,0.0
Virginia,US,1/20/2025,38.02679129,-77.34901405,6799,79,,0.0,0.0
Virginia,US,1/20/2025,36.73066666,-80.73455942,6612,141,,0.0,0.0
Virginia,US,1/20/2025,37.35358063,-77.05634116,1149,27,,0.0,0.0
Virginia,US,1/20/2025,37.01909701,-78.66314092,2434,45,,0.0,0.0
Virginia,US,1/20/2025,38.03527919,-78.48569588,10094,77,,0.0,0.0
Virginia,US,1/20/2025,36.67670048,-76.30545744,49613,478,,0.0,0.0
Virginia,US,1/20/2025,37.37373208,-77.58680140000001,71863,747,,0.0,0.0
Virginia,US,1/20/2025,39.11271747,-77.99199425,2586,40,,0.0,0.0
Virginia,US,1/20/2025,37.26420587,-77.39609676,4806,95,,0.0,0.0
Virginia,US,1/20/2025,37.7824656,-79.98631446,1121,25,,0.0,0.0
Virginia,US,1/20/2025,37.48133648,-80.21072274,1112,17,,0.0,0.0
Virginia,US,1/20/2025,38.48199985,-77.95630870000002,11492,145,,0.0,0.0
Virginia,US,1/20/2025,37.51328851,-78.24398086,1266,24,,0.0,0.0
Virginia,US,1/20/2025,36.58022376,-79.40395668,11119,275,,0.0,0.0
Virginia,US,1/20/2025,37.12560977,-82.35124171,3306,47,,0.0,0.0
Virginia,US,1/20/2025,37.07544585,-77.63451754,5275,85,,0.0,0.0
Virginia,US,1/20/2025,36.69455571,-77.53406129,1154,54,,0.0,0.0
Virginia,US,1/20/2025,37.93357639,-76.94230311,2252,31,,0.0,0.0
Virginia,US,1/20/2025,38.83677558,-77.27565836,174814,1418,,0.0,0.0
Virginia,US,1/20/2025,38.85157547,-77.29779640000002,1949,42,,0.0,0.0
Virginia,US,1/20/2025,38.88485255,-77.17560759,1952,16,,0.0,0.0
Virginia,US,1/20/2025,38.73564842,-77.80647472,12948,140,,0.0,0.0
Virginia,US,1/20/2025,36.9302126,-80.36738849,2546,46,,0.0,0.0
Virginia,US,1/20/2025,37.84157909,-78.27715475,4931,42,,0.0,0.0
Virginia,US,1/20/2025,36.99536167,-79.88023649,10730,189,,0.0,0.0
Virginia,US,1/20/2025,36.6831435,-76.93859681,2454,51,,0.0,0.0
Virginia,US,1/20/2025,39.20172582,-78.25974949,20485,241,,0.0,0.0
Virginia,US,1/20/2025,38.2977863,-77.4922454,5278,38,,0.0,0.0
Virginia,US,1/20/2025,36.66601852,-80.91703124,2547,76,,0.0,0.0
Virginia,US,1/20/2025,37.31234791,-80.70636931,4036,46,,0.0,0.0
Virginia,US,1/20/2025,37.40809042,-76.53524337,7277,102,,0.0,0.0
Virginia,US,1/20/2025,37.71714806,-77.90381514,3886,46,,0.0,0.0
Virginia,US,1/20/2025,36.65677234,-81.23215889,4032,79,,0.0,0.0
Virginia,US,1/20/2025,38.29545894,-78.46525378,4006,61,,0.0,0.0
Virginia,US,1/20/2025,36.67878901,-77.56351439,3311,37,,0.0,0.0
Virginia,US,1/20/2025,36.76654925,-78.93512622,7003,151,,0.0,0.0
Virginia,US,1/20/2025,37.03513786,-76.35879121,27481,318,,0.0,0.0
Virginia,US,1/20/2025,37.7583355,-77.49464673,21592,274,,0.0,0.0
Virginia,US,1/20/2025,38.43542574,-78.87536254,13214,155,,0.0,0.0
Virginia,US,1/20/2025,37.53460572,-77.39326555,63882,897,,0.0,0.0
Virginia,US,1/20/2025,36.68542395,-79.87634026,11544,255,,0.0,0.0
Virginia,US,1/20/2025,38.35799465,-79.56124594,362,7,,0.0,0.0
Virginia,US,1/20/2025,37.29186313,-77.29754684,6091,118,,0.0,0.0
Virginia,US,1/20/2025,36.90579348,-76.70842863,7248,110,,0.0,0.0
Virginia,US,1/20/2025,37.31156958,-76.76950618,14751,118,,0.0,0.0
Virginia,US,1/20/2025,38.26818502,-77.15852768,4985,38,,0.0,0.0
Virginia,US,1/20/2025,37.70965316,-77.09384941,3671,37,,0.0,0.0
Virginia,US,1/20/2025,37.71044922,-76.88689628,1116,11,,0.0,0.0
Virginia,US,1/20/2025,37.71889653,-76.46400482,1790,31,,0.0,0.0
Virginia,US,1/20/2025,36.70586667,-83.12606515,6204,91,,0.0,0.0
Virginia,US,1/20/2025,37.78258621,-79.44262866,2824,40,,0.0,0.0
Virginia,US,1/20/2025,39.08990083,-77.63481877,67182,373,,0.0,0.0
Virginia,US,1/20/2025,37.97850256,-77.96274807,6527,80,,0.0,0.0
Virginia,US,1/20/2025,36.94618528,-78.24133319,2346,34,,0.0,0.0
Virginia,US,1/20/2025,37.40021399,-79.19888138,20359,271,,0.0,0.0
Virginia,US,1/20/2025,38.41531222,-78.28220331,2234,37,,0.0,0.0
Virginia,US,1/20/2025,38.7464321,-77.48509905,9042,70,,0.0,0.0
Virginia,US,1/20/2025,38.77058531,-77.44399307,3697,25,,0.0,0.0
Virginia,US,1/20/2025,36.68212094,-79.86352771,3276,115,,0.0,0.0
Virginia,US,1/20/2025,37.44164146,-76.34098896,1425,28,,0.0,0.0
Virginia,US,1/20/2025,36.67882005,-78.36131056,6020,112,,0.0,0.0
Virginia,US,1/20/2025,37.63191998,-76.55064617,1805,45,,0.0,0.0
Virginia,US,1/20/2025,37.17746986,-80.37868691,18525,146,,0.0,0.0
Virginia,US,1/20/2025,37.78790447,-78.88498513,2688,33,,0.0,0.0
Virginia,US,1/20/2025,37.50694406,-76.99828634,4574,32,,0.0,0.0
Virginia,US,1/20/2025,37.08166899,-76.51754109,36051,385,,0.0,0.0
Virginia,US,1/20/2025,36.89934014,-76.26420872,41838,461,,0.0,0.0
Virginia,US,1/20/2025,37.34062933,-75.87751591,2144,61,,0.0,0.0
Virginia,US,1/20/2025,37.89202088,-76.41949732,2157,44,,0.0,0.0
Virginia,US,1/20/2025,36.93357076,-82.62750411,1302,22,,0.0,0.0
Virginia,US,1/20/2025,37.1435975,-78.05065922,4029,87,,0.0,0.0
Virginia,US,1/20/2025,38.24530219,-78.01560400000002,6852,85,,0.0,0.0
Virginia,US,1/20/2025,38.61807452,-78.48797204,5572,119,,0.0,0.0
Virginia,US,1/20/2025,36.6801638,-80.2865648,3593,91,,0.0,0.0
Virginia,US,1/20/2025,37.20530399,-77.39368102,8273,138,,0.0,0.0
Virginia,US,1/20/2025,36.81980341,-79.39731264,13840,191,,0.0,0.0
Virginia,US,1/20/2025,37.14259351,-76.35798148,2331,29,,0.0,0.0
Virginia,US,1/20/2025,36.85914825,-76.35971629,20679,317,,0.0,0.0
Virginia,US,1/20/2025,37.55016038,-77.91267882,4976,55,,0.0,0.0
Virginia,US,1/20/2025,37.22554789,-78.43597949,4788,65,,0.0,0.0
Virginia,US,1/20/2025,37.18497668,-77.22922187,8246,69,,0.0,0.0
Virginia,US,1/20/2025,38.70916224,-77.48713689,94312,728,,0.0,0.0
Virginia,US,1/20/2025,37.06474963,-80.71229738,7205,131,,0.0,0.0
Virginia,US,1/20/2025,37.12222899,-80.56027320000003,4902,48,,0.0,0.0
Virginia,US,1/20/2025,38.68295619,-78.15826963,926,9,,0.0,0.0
Virginia,US,1/20/2025,37.937575,-76.72920628,2628,27,,0.0,0.0
Virginia,US,1/20/2025,37.53255773,-77.47966921,44040,482,,0.0,0.0
Virginia,US,1/20/2025,37.26865804,-80.06396753,20949,267,,0.0,0.0
Virginia,US,1/20/2025,37.27791025,-79.96189766,21040,357,,0.0,0.0
Virginia,US,1/20/2025,37.81204314,-79.44605905,3241,75,,0.0,0.0
Virginia,US,1/20/2025,38.51006137,-78.87260325,14401,226,,0.0,0.0
Virginia,US,1/20/2025,36.93028320000001,-82.10095486,6795,104,,0.0,0.0
Virginia,US,1/20/2025,37.2836193,-80.06219455,5611,96,,0.0,0.0
Virginia,US,1/20/2025,36.71466456,-82.60171704,5709,102,,0.0,0.0
Virginia,US,1/20/2025,38.85905135,-78.56813762,10779,221,,0.0,0.0
Virginia,US,1/20/2025,36.84455636,-81.53344948,8712,167,,0.0,0.0
Virginia,US,1/20/2025,36.72231125,-77.10642712,3310,89,,0.0,0.0
Virginia,US,1/20/2025,38.18574462,-77.655399,26498,284,,0.0,0.0
Virginia,US,1/20/2025,38.41758738,-77.45917053,29968,168,,0.0,0.0
Virginia,US,1/20/2025,38.15965544,-79.05979937,5612,109,,0.0,0.0
Virginia,US,1/20/2025,36.70155394,-76.63603554,18568,292,,0.0,0.0
Virginia,US,1/20/2025,37.11781893,-76.88450012,1084,19,,0.0,0.0
Virginia,US,1/20/2025,36.92432914,-77.25791182,2413,40,,0.0,0.0
Virginia,US,1/20/2025,37.12191123,-81.56685568,10109,162,,0.0,0.0
Virginia,US,1/20/2025,,,0,0,,0.0,0.0
Virginia,US,1/20/2025,36.73285734,-76.04566934,88867,800,,0.0,0.0
Virginia,US,1/20/2025,38.90847745,-78.20280433,8460,147,,0.0,0.0
Virginia,US,1/20/2025,36.72341572,-81.95666289,13673,212,,0.0,0.0
Virginia,US,1/20/2025,38.06451466,-78.90293905,5311,60,,0.0,0.0
Virginia,US,1/20/2025,38.11021557,-76.80213247,3236,50,,0.0,0.0
Virginia,US,1/20/2025,37.28131268,-76.70905141,1743,22,,0.0,0.0
Virginia,US,1/20/2025,39.17054517,-78.17325058,6292,76,,0.0,0.0
Virginia,US,1/20/2025,36.9746148,-82.62410519,10217,193,,0.0,0.0
Virginia,US,1/20/2025,36.91582035,-81.07834059,7460,139,,0.0,0.0
Virginia,US,1/20/2025,37.24374789,-76.54412815,9734,104,,0.0,0.0
Washington,US,1/20/2025,46.98299757,-118.5601734,4909,38,,0.0,0.0
Washington,US,1/20/2025,46.18894415,-117.2022851,4509,65,,0.0,0.0
Washington,US,1/20/2025,46.23946995,-119.5120834,52140,463,,0.0,0.0
Washington,US,1/20/2025,47.87046092,-120.6173956,19999,157,,0.0,0.0
Washington,US,1/20/2025,48.04754642,-123.9226319,11162,134,,0.0,0.0
Washington,US,1/20/2025,45.77568046,-122.4829204,87198,782,,0.0,0.0
Washington,US,1/20/2025,46.29442881,-117.9051983,608,15,,0.0,0.0
Washington,US,1/20/2025,46.19074721,-122.6782231,22492,341,,0.0,0.0
Washington,US,1/20/2025,47.7361335,-119.692937,11022,69,,0.0,0.0
Washington,US,1/20/2025,48.471143100000006,-118.5154041,1398,29,,0.0,0.0
Washington,US,1/20/2025,46.53351425,-118.9018212,32344,211,,0.0,0.0
Washington,US,1/20/2025,46.43197502,-117.5454032,385,7,,0.0,0.0
Washington,US,1/20/2025,47.20753737,-119.4500749,25527,211,,0.0,0.0
Washington,US,1/20/2025,47.14003705,-123.7820567,16122,195,,0.0,0.0
Washington,US,1/20/2025,48.14713305,-122.5216407,9938,73,,0.0,0.0
Washington,US,1/20/2025,47.75003077,-123.56097040000002,2917,28,,0.0,0.0
Washington,US,1/20/2025,47.49137892,-121.8346131,371186,2629,,0.0,0.0
Washington,US,1/20/2025,47.63479026,-122.6436061,38980,332,,0.0,0.0
Washington,US,1/20/2025,47.12521214,-120.679439,8164,58,,0.0,0.0
Washington,US,1/20/2025,45.87325839,-120.7913598,3470,44,,0.0,0.0
Washington,US,1/20/2025,46.57756476,-122.3925769,17396,242,,0.0,0.0
Washington,US,1/20/2025,47.57705241,-118.4194388,2200,27,,0.0,0.0
Washington,US,1/20/2025,47.35007586,-123.1863685,12219,136,,0.0,0.0
Washington,US,1/20/2025,48.54855019,-119.7387224,8440,120,,0.0,0.0
Washington,US,1/20/2025,46.55418369,-123.7285716,3369,55,,0.0,0.0
Washington,US,1/20/2025,48.53234021,-117.2741804,2475,36,,0.0,0.0
